codproc,nome,sexo,idade_min,idade_max,vlr_sp,qtde_maxima,ptos_ato,dias_permanencia,complexidade,co_financiamento
601070070,TOPIRAMATO 50 MG (POR COMPRIMIDO),I,0,0,0,600,0,9999,3,2
601110064,QUETIAPINA(G) 25 MG (POR COMPRIMIDO),I,0,0,0,960,0,9999,3,2
601110080,RISPERIDONA 1 MG (POR COMPRIMIDO),I,0,0,0,300,0,9999,3,2
601180135,LOVASTATINA (J) 10 MG (POR COMPRIMIDO),I,0,0,0,240,0,9999,3,2
601180224,SINVASTATINA (J) 5 MG (POR COMPRIMIDO),I,0,0,0,480,0,9999,3,2
601200055,CICLOSPORINA 25 MG (POR CAPSULA) ,I,0,0,0,480,0,9999,3,2
601200160,TACROLIMO 1 MG (POR CAPSULA),I,0,0,0,1080,0,9999,3,2
601210026,IMUNOGLOBULINA ANTI-HEPATITE B 1000 UI INJETAVEL (POR FRASCO),I,0,0,0,1,0,9999,3,2
601210069,IMUNOGLOBULINA HUMANA 2.5 G INJETAVEL (POR FRASCO),I,0,0,0,96,0,9999,3,2
601210085,IMUNOGLOBULINA HUMANA 5.0 G INJETAVEL (POR FRASCO),I,0,0,0,48,0,9999,3,2
601350022,ALENDRONATO (Q) 70 MG (POR COMPRIMIDO),I,0,0,0,4,0,9999,3,2
601350049,ALFACALCIDOL (R) 1.0  MCG (POR CAPSULA),I,0,0,0,90,0,9999,3,2
603080057,CICLOSPORINA 50 MG P/ TRANSPLANTE (POR CAPSULA),I,0,130,0,60,0,9999,3,4
603080103,IMUNOGLOBULINA OBTIDA/COELHO ANTITIMÓCITOS HUMANOS 25 MG INJETÁVEL P/TRANSPLANTE (POR FRASCO-AMPOLA) ,I,0,130,0,84,0,9999,3,4
603080154,MUROMONABE CD3 5 MG INJETAVEL P/TRANSPLANTE (POR FRASCO AMPOLA DE 0.5ML),I,0,130,0,10,0,9999,3,4
701020199,ÓRTESE PÉLVICO-PODÁLICA METÁLICA PARA ADULTO COM OU SEM APOIO ISQUIÁTICO,I,19,130,0,1,0,9999,0,6
701020326,ÓRTESE TORÁCICA COLETE DINÂMICA DE COMPRESSÃO TORÁCICA,N,9999,9999,0,1,0,9999,0,6
701020334,PRÓTESE CANADENSE ENDOESQUELÉTICA EM ALUMÍNIO OU AÇO (DESARTICULAÇÃO DO QUADRIL) ,N,9999,9999,0,1,0,9999,0,6
701020393,PRÓTESE EXOESQUELÉTICA PASSIVA PARA DESARTICULAÇÃO DO PUNHO OU AMPUTAÇÃO TRANSRADIAL,N,9999,9999,0,2,0,9999,0,6
701020458,PRÓTESE FUNCIONAL EXOESQUELÉTICA PARA DESARTICULAÇÃO DE COTOVELO (PUNHO UNIVERSO).,N,9999,9999,0,2,0,9999,0,6
701020563,PRÓTESE TIPO PALMILHA PARA AMPUTAÇÃO EM NÍVEL DO ANTE PÉ,I,2,130,0,2,0,9999,0,6
701030089,APARELHO DE AMPLIFICAÇÃO SONORA INDIVIDUAL (AASI) EXTERNO INTRACANAL TIPO C,N,9999,9999,0,2,0,9999,0,6
601040031,ALFAEPOETINA 2.000 UI INJETAVEL (POR FRASCO-AMPOLA) ,I,0,0,0,36,0,9999,3,2
601080025,HIDROXICLOROQUINA (E) 400 MG (POR COMPRIMIDO),I,0,0,0,90,0,9999,3,2
601100050,LEVODOPA 100 MG + BENSERAZIDA 25 MG (POR CAPSULA OU COMPRIMIDO) ,I,0,0,0,240,0,9999,3,2
601100077,LEVODOPA 200 MG + CARBIDOPA 50 MG (POR CAPSULA OU COMPRIMIDO),I,0,0,0,240,0,9999,3,2
601100166,TRIEXIFENIDILA 5 MG (POR COMPRIMIDO),I,0,0,0,90,0,9999,3,2
601130014,TOXINA BOTULINICA TIPO A (H) 100 UI INJETAVEL (POR FRASCO-AMPOLA),I,0,0,0,8,0,9999,3,2
601180160,PRAVASTATINA (J) 10 MG (POR COMPRIMIDO),I,0,0,0,120,0,9999,3,2
601220056,RIVASTIGMINA (N) 3 MG (POR CAPSULA),I,0,0,0,120,0,9999,3,2
601260015,DESMOPRESSINA 0.1 MG/ML APLICACAO NASAL (POR FRASCO DE 2.5 ML),I,0,0,0,5,0,9999,3,2
601350103,PAMIDRONATO (Q) 60 MG INJETAVEL (POR FRASCO-AMPOLA) ,I,0,0,0,1,0,9999,3,2
603020089,IMUNOGLOBULINA OBTIDA/COELHO ANTITIMOCITOS HUMANOS 100 MG INJETAVEL (POR FRASCO-AMPOLA 0.5ML) ,I,0,9,0,56,0,9999,2,6
603030025,IMUNOGLOBULINA G 250 MG INJETAVEL (POR FRASCO) ,I,0,9,0,99,0,9999,3,6
603070035,CONCENTRADO DE COMPLEXO PROTROMBINICO ATIVADO 250 UI,I,0,130,0,99,0,9999,2,6
603080090,IMUNOGLOBULINA OBTIDA/COELHO ANTITIMOCITOS HUMANOS 100 MG INJETAVEL P/ TRANSPLANTE (POR FRASCO-AMPOLA 0.5ML),I,0,9,0,56,0,9999,3,4
701010100,CARRINHO DOBRÁVEL PARA TRANSPORTE DE CRIANÇA COM DEFICIÊNCIA ,I,0,30,0,1,0,9999,0,6
701010177,PALMILHAS PARA SUSTENTAÇÃO DOS ARCOS PLANTARES NÚMEROS ACIMA DE 34 (PAR),N,9999,9999,0,1,0,9999,0,6
701020210,ÓRTESE SUROPODÁLICA ARTICULADA EM POLIPROPILENO INFANTIL,I,0,12,0,2,0,9999,0,6
701020270,ÓRTESE TIPO SARMIENTO PARA ÚMERO ,N,9999,9999,0,1,0,9999,0,6
701020318,ÓRTESE TLSO TIPO COLETE / JAQUETA DE RISSER,N,9999,9999,0,1,0,9999,0,6
701020431,PRÓTESE FUNCIONAL ENDOESQUELÉTICA PARA AMPUTAÇÃO TRANSUMERAL ,N,9999,9999,0,2,0,9999,0,6
803010079,UNIDADE DE REMUNERAÇÃO PARA DESLOCAMENTO DE ACOMPANHANTE POR TRANSPORTE AÉREO (CADA 200 MILHAS),I,18,80,0,9999,0,9999,0,6
601010027,ETANERCEPTE (A)25 MG INJETAVEL -FRASCO-AMPOLA (POR TRATAMENTO MENSAL),I,0,0,0,1,0,9999,3,2
601070038,LAMOTRIGINA 100 MG (POR COMPRIMIDO),I,0,0,0,150,0,9999,3,2
601090012,MESALAZINA 1 G + DILUENTE 100 ML (ENEMA) -POR DOSE,I,0,0,0,30,0,9999,3,2
601100069,LEVODOPA 200 MG + BENSERAZIDA 50 MG (POR COMPRIMIDO),I,0,0,0,120,0,9999,3,2
601110099,RISPERIDONA 2 MG (POR COMPRIMIDO),I,0,0,0,150,0,9999,3,2
601120019,LAMIVUDINA 10 MG/ML SOLUCAO ORAL (FRASCO DE 240 ML) ,I,0,0,0,2,0,9999,3,2
601140028,ACITRETINA 25 MG (POR CAPSULA),I,0,0,0,90,0,9999,3,2
601170113,MORFINA 10 MG/ML (POR AMPOLA DE 1 ML) ,I,0,0,0,1800,0,9999,3,2
601180100,FLUVASTATINA (J) 40 MG(POR CAPSULA) ,I,0,0,0,60,0,9999,3,2
601200020,CICLOSPORINA 10 MG (POR CAPSULA) ,I,0,0,0,480,0,9999,3,2
601200071,LEFLUNOMIDA 20 MG (POR COMPRIMIDO) ,I,0,0,0,30,0,9999,3,2
601200080,METOTREXATO 25 MG/ML INJETAVEL (POR AMPOLA DE 2 ML) ,I,0,0,0,4,0,9999,3,2
601200136,SIROLIMO 1 MG (POR DRAGEA),I,0,0,0,420,0,9999,3,2
601200144,SIROLIMO 1MG/ML SOLUCAO ORAL (POR FRASCO DE 60ML) ,I,0,0,0,7,0,9999,3,2
601210050,IMUNOGLOBULINA HUMANA 1.0  G INJETAVEL (POR FRASCO),I,0,0,0,240,0,9999,3,2
601210077,IMUNOGLOBULINA HUMANA 3.0 G INJETAVEL (POR FRASCO),I,0,0,0,80,0,9999,3,2
601280016,CIPROTERONA 50 MG (POR COMPRIMIDO) ,I,0,0,0,20,0,9999,3,2
601360028,PANCRELIPASE 10.000 UI (POR CAPSULA),I,0,0,0,3000,0,9999,3,2
602010020,COMPLEXO PROTROMBINICO FRASCO DE 500 A 600 UI EM COAGULOPATIAS HEREDITARIAS,I,0,9,0,9999,0,9999,3,2
602010039,COMPLEXO PROTROMBINICO PARCIALMENTE ATIVADO FRASCO DE 1000 UI EM COAGULOPATIAS HEREDITARIAS,I,0,9,0,9999,0,9999,3,2
603020046,CICLOSPORINA 25MG (POR CAPSULA),I,0,130,0,720,0,9999,2,6
603080189,SIROLIMO 2 MG P/ TRANSPLANTE (POR DRAGEA),I,0,130,0,210,0,9999,3,4
601040015,ALFAEPOETINA 1.000 UI INJETAVEL (POR FRASCO-AMPOLA) ,I,0,0,0,36,0,9999,3,2
601050061,BUDESONIDA (C) 200 MCG (POR CAPSULA INALANTE),I,0,0,0,180,0,9999,3,2
601070020,GABAPENTINA 400 MG (POR CAPSULA) ,I,0,0,0,480,0,9999,3,2
601070062,TOPIRAMATO 25 MG (POR COMPRIMIDO),I,0,0,0,600,0,9999,3,2
601100034,BIPERIDENO 4 MG (POR COMPRIMIDO) ,I,0,0,0,60,0,9999,3,2
601110056,QUETIAPINA(G) 100 MG (POR COMPRIMIDO),I,0,0,0,240,0,9999,3,2
601170040,CODEINA 60 MG (POR COMPRIMIDO),I,0,0,0,360,0,9999,3,2
601190041,ALFAPEGINTERFERON 2B 80MCG POR FRASCO AMPOLA,I,0,0,0,5,0,9999,3,2
601220013,DONEPEZILA (N) 10MG (POR COMPRIMIDO),I,0,0,0,30,0,9999,3,2
601270029,GOSSERRELINA (P) 10.80 MG INJETAVEL (POR SERINGA PREENCHIDA) ,I,0,0,0,1,0,9999,3,2
601300033,OCTREOTIDA 0.1 MG/ML INJETAVEL (POR AMPOLA),I,0,0,0,450,0,9999,3,2
601320026,SOMATROPINA 4 UI INJETAVEL (POR FRASCO-AMPOLA) ,I,0,0,0,90,0,9999,3,2
601350138,RISEDRONATO (Q) 35 MG (POR COMPRIMIDO),I,0,0,0,4,0,9999,3,2
601360010,IMIGLUCERASE 200 UI INJETAVEL (POR FRASCO-AMPOLA) ,I,0,0,0,48,0,9999,3,2
601360052,PANCRELIPASE 20.000 UI (POR CAPSULA),I,0,0,0,1500,0,9999,3,2
602010160,CONCENTRADO DE FATOR VIII - FRASCO DE 500 UI EM COAGULOPATIAS HEREDITARIAS ,I,0,9,0,9999,0,9999,3,2
603010016,METILPREDNISOLONA 500 MG INJENTAVEL (POR AMPOLA),I,0,130,0,6,0,9999,2,6
603080030,CICLOSPORINA 100 MG P/ TRANSPLANTE (POR CAPSULA),I,0,130,0,60,0,9999,3,4
603080120,METILPREDNISOLONA 500MG INJETAVEL P/TRANSPLANTE(POR FRASCO AMPOLA) ,I,0,130,0,6,0,9999,3,4
701010037,CADEIRA DE RODAS PARA BANHO COM ASSENTO SANITÁRIO ,N,9999,9999,0,1,0,9999,0,6
701020121,ÓRTESE GENUPODÁLICO EM POLIPROPILENO TIPO SARMIENTO ,N,9999,9999,0,1,0,9999,0,6
701020156,ÓRTESE METÁLICA CRUROPODÁLICA (INFANTIL E ADOLESCENTE),I,0,12,0,1,0,9999,0,6
506020029,INTERCORRENCIA POS-TRANSPLANTE AUTOGENICO DE CELULAS-TRONCO HEMATOPOETICAS (HOSPITAL DIA) ,I,0,130,25,75,7,200,9999,3,4
601050088,FENOTEROL (B) 200 MCG AEROSSOL (POR FRASCO DE 300 DOSES),I,0,0,0,1,0,9999,3,2
601050169,SALMETEROL (D) 50 MCG PO INALANTE OU AEROSSOL BUCAL (POR FRASCO DE 60 DOSES) ,I,0,0,0,1,0,9999,3,2
601090039,MESALAZINA 250 MG (POR SUPOSITORIO),I,0,0,0,120,0,9999,3,2
601090047,MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE ,I,0,0,0,30,0,9999,3,2
601090080,MESALAZINA 800 MG - POR COMPRIMIDO ,I,0,0,0,150,0,9999,3,2
601100131,SELEGILINA 5 MG (POR COMPRIMIDO) ,I,0,0,0,60,0,9999,3,2
601180089,FENOFIBRATO (K) 250 MG LIBERACAO RETARDADA (POR CAPSULA),I,0,0,0,30,0,9999,3,2
601180119,GENFIBROZILA (K) 600 MG (POR CAPSULA OU COMPRIMIDO) ,I,0,0,0,60,0,9999,3,2
601190084,BETAINTERFERONA (L) 1A 6.000.000 UI (30 MCG) INJETAVEL (POR FRASCO-AMPOLA OU SERINGA PREENCHIDA),I,0,0,0,4,0,9999,3,2
601190106,GLATIRAMER 20 MG INJETAVEL (POR FRASCO-AMPOLAOU SERINGA PREENCHIDA),I,0,0,0,30,0,9999,3,2
601200039,CICLOSPORINA 100 MG (POR CAPSULA),I,0,0,0,240,0,9999,3,2
601310020,CABERGOLINA 0.5MG (POR COMPRIMIDO),I,0,0,0,300,0,9999,3,2
601360079,PANCRELIPASE 4500 UI (POR CAPSULA) ,I,0,0,0,3000,0,9999,3,2
602010012,ACIDO TRANEXAMICO 500 MG- POR COMPRIMIDO EM COAGULOPATIAS HEREDITARIAS,I,0,9,0,9999,0,9999,3,2
603020038,CICLOSPORINA 100MG/ML SOLUCAO ORAL ,I,0,130,0,5,0,9999,2,6
603080111,IMUNOGLOBULINA OBTIDA/COELHOANTITIMOCITOS HUMANOS 200 MG INJETAVEL P/ TRANSPLANTE (POR FRASCO-AMPOLA 10ML) ,I,0,9,0,28,0,9999,3,4
701010070,CALÇADOS ORTOPÉDICOS PRÉ-FABRICADOS COM PALMILHAS ATÉ NÚMERO 45 (PAR),N,9999,9999,0,1,0,9999,0,6
701010096,CALÇADOS SOB MEDIDA PARA COMPENSAÇÃO DE ENCURTAMENTO ATÉ NÚMERO 33 (PAR),I,2,130,0,1,0,9999,0,6
701010134,MULETA AXILAR TUBULAR EM ALUMÍNIO REGULÁVEL NA ALTURA (PAR),I,2,130,0,1,0,9999,0,6
701010142,PALMILHAS CONFECCIONADAS SOB MEDIDA (PAR),N,9999,9999,0,1,0,9999,0,6
701020067,ÓRTESE CRUROMALEOLAR INFANTIL EM POLIPROPILENO PARA IMOBILIZAÇÃO DE JOELHO EM EXTENSÃO ARTICULADA ,N,9999,9999,0,1,0,9999,0,6
701020180,ÓRTESE PÉLVICO-PODÁLICA METÁLICA COM OU SEM APOIO ISQUIÁTICO (INFANTIL E ADOLESCENTE) ,I,0,19,0,1,0,9999,0,6
601010035,INFLIXIMABE (A)10 MG/ML10 ML INJETAVEL(FRASCO-AMPOLA- POR TRATAMENTO MENSAL) ,I,0,0,0,1,0,9999,3,2
601050010,BECLOMETASONA (C) 200 MCG (POR CAPSULA INALANTE),I,0,0,0,120,0,9999,3,2
601050134,FORMOTEROL 6 MCG + BUDESONIDA 200 MCG PO INALANTE (POR FRASCO DE 60 DOSES) ,I,0,0,0,2,0,9999,3,2
601150015,COMPLEMENTO ALIMENTAR P/ PACIENTE FENILCETONURICO MAIOR DE 1 ANO - FORMULA DE AMINO-ACIDOS ISENTA DE FENILALANINA(LATA - POR GRAMA),N,0,0,0,3500,0,9999,3,2
601160037,MOLGRAMOSTIM (I) 300 MCG INJETAVEL (POR FRASCO),I,0,0,0,60,0,9999,3,2
601170032,CODEINA 30 MG/ML (POR AMPOLA DE 2 ML) ,I,0,0,0,180,0,9999,3,2
601170121,MORFINA 10 MG/ML SOLUCAO ORAL (POR FRASCO DE 60 ML) ,I,0,0,0,60,0,9999,3,2
601180038,BEZAFIBRATO (K) 200 MG (POR DRAGEA),I,0,0,0,90,0,9999,3,2
601180054,CIPROFIBRATO (K) 100 MG (POR COMPRIMIDO) ,I,0,0,0,30,0,9999,3,2
601180070,FENOFIBRATO (K) 200 MG (POR CAPSULA),I,0,0,0,30,0,9999,3,2
601180178,PRAVASTATINA (J) 20MG (POR COMPRIMIDO),I,0,0,0,60,0,9999,3,2
601350065,CALCITONINA 200 UI SPRAY NASAL (POR FRASCO),I,0,0,0,2,0,9999,3,2
601350111,PAMIDRONATO (Q) 90 MG INJETAVEL (POR FRASCO-AMPOLA) ,I,0,0,0,1,0,9999,3,2
601360044,PANCRELIPASE 18.000 UI (POR CAPSULA),I,0,0,0,1700,0,9999,3,2
603020011,CICLOSPORINA 50MG (POR CAPSULA),I,0,130,0,480,0,9999,2,6
603030033,IMUNOGLOBULINA HUMANA 1.0  G INJETAVEL (POR FRASCO),I,0,130,0,99,0,9999,3,6
701010045,CADEIRA DE RODAS PARA TETRAPLÉGICO - TIPO PADRÃO,N,9999,9999,0,1,0,9999,0,6
701010126,MULETA AXILAR REGULÁVEL DE MADEIRA (PAR) ,I,2,130,0,1,0,9999,0,6
701020032,ÓRTESE / COLETE CTLSO TIPO MILWAUKEE,N,9999,9999,0,1,0,9999,0,6
701020520,PRÓTESE PARA AMPUTAÇÃO TIPO CHOPART,N,9999,9999,0,2,0,9999,0,6
701020547,PRÓTESE PASSIVA ENDOESQUELETICA TRANSUMERAL,N,9999,9999,0,1,0,9999,0,6
701030100,APARELHO DE AMPLIFICAÇÃO SONORA INDIVIDUAL (AASI) EXTERNO MICROCANAL TIPO B,N,9999,9999,0,2,0,9999,0,6
601110048,OLANZAPINA (G) 5 MG (POR COMPRIMIDO),I,0,0,0,120,0,9999,3,2
601140044,ISOTRETINOINA 20 MG (POR CAPSULA),I,0,0,0,360,0,9999,3,2
601160010,FILGRASTIM(I) 300 MCG INJETAVEL (POR FRASCO) ,I,0,0,0,60,0,9999,3,2
601180194,SINVASTATINA (J) 10 MG (POR COMPRIMIDO),I,0,0,0,240,0,9999,3,2
601190033,ALFAINTERFERONA 2B 5.000.000 UI INJETAVEL (POR FRASCO-AMPOLA),I,0,0,0,30,0,9999,3,2
601210034,IMUNOGLOBULINA ANTI-HEPATITE B 500 UI INJETAVEL (POR FRASCO) ,I,0,0,0,2,0,9999,3,2
601220030,RIVASTIGMINA (N) 1.5 MG (POR CAPSULA) ,I,0,0,0,240,0,9999,3,2
601240022,DESFERROXAMINA 500 MG INJETAVEL (POR FRASCO- AMPOLA),I,0,0,0,360,0,9999,3,2
601310012,BROMOCRIPTINA 2.5 MG (POR COMPRIMIDO) ,I,0,0,0,480,0,9999,3,2
601340019,FLUDROCORTISONA 0.1 MG (POR COMPRIMIDO),I,0,0,0,120,0,9999,3,2
601350030,ALFACALCIDOL (R) 0.25 MCG (POR CAPSULA),I,0,0,0,360,0,9999,3,2
601350057,CALCITONINA 100 UI INJETAVEL (POR AMPOLA),I,0,0,0,30,0,9999,3,2
602010098,CONCENTRADO DE FATOR VII ATIVADO (RECOMBINANTE) FRASCO DE 60 KUI EM COAGULOPATIAS HEREDITARIAS ,I,0,9,0,9999,0,9999,3,2
603020070,IMUNOGLOBULINA OBTIDA/COELHO ANTITIMOCITOS 200 MG INJETAVEL (POR FRASCO-AMPOLA DE 10 ML),I,0,9,0,28,0,9999,2,6
701020040,ORTESE / COLETE TIPO WILLIAMS ,N,9999,9999,0,1,0,9999,0,6
701020148,ÓRTESE METÁLICA CRUROPODÁLICA ADULTO,I,12,130,0,1,0,9999,0,6
701020385,PRÓTESE EXOESQUELÉTICA PARA DESARTICULAÇÃO DO JOELHO,N,9999,9999,0,1,0,9999,0,6
701020415,PRÓTESE EXOESQUELÉTICA TRANSTIBIAL COM COXAL OU MANGUITO DE COXA,N,9999,9999,0,2,0,9999,0,6
701030178,REPOSIÇÃO DE AASI EXTERNO DE CONDUÇÃO ÓSSEA RETROAURICULAR TIPO A,N,9999,9999,0,2,0,9999,0,6
701040068,PRÓTESE OCULAR ,N,9999,9999,0,1,0,9999,0,6
803010095,UNIDADE DE REMUNERAÇÃO PARA DESLOCAMENTO DE ACOMPANHANTE POR TRANSPORTE FLUVIAL (CADA 27 MILHAS NAÚTICAS),I,18,80,0,9999,0,9999,0,6
506010023,ACOMPANHAMENTO DE PACIENTE POS-TRANSPLANTE DE RIM FIGADO CORACAO PULMAO CELULAS-TRONCO HEMATOPOETICAS E/OU PANCREAS ,I,0,130,0,1,0,9999,2,4
506020045,TRATAMENTO DE INTERCORRÊNCIA PÓS-TRANSPLANTE DE ÓRGÃOS / CÉLULAS-TRONCO HEMATOPOÉTICAS,I,0,130,34,11,30,200,9999,3,4
601010019,ADALIMUMABE (A) 40 MG INJETAVEL- SERINGA PREENCHIDA (POR TRATAMENTO MENSAL),I,0,0,0,1,0,9999,3,2
601050096,FORMOTEROL (D) 12 MCG (POR CAPSULA INALANTE),I,0,0,0,60,0,9999,3,2
601050150,SALBUTAMOL (B)100 MCG AEROSSOL (POR FRASCO DE 200 DOSES),I,0,0,0,2,0,9999,3,2
601080033,METILPREDNISOLONA 500 MG INJETAVEL (POR AMPOLA),I,0,0,0,12,0,9999,3,2
601110013,CLOZAPINA 100 MG (POR COMPRIMIDO),I,0,0,0,240,0,9999,3,2
601110021,CLOZAPINA 25 MG (POR COMPRIMIDO) ,I,0,0,0,960,0,9999,3,2
601110072,QUETIAPINA (G) 200 MG (POR COMPRIMIDO),I,0,0,0,120,0,9999,3,2
601110110,ZIPRASIDONA (G) 40 MG (POR CAPSULA),I,0,0,0,120,0,9999,3,2
601120027,LAMIVUDINA 150 MG (POR COMPRIMIDO) ,I,0,0,0,30,0,9999,3,2
601170075,METADONA 5 MG (POR COMPRIMIDO),I,0,0,0,1200,0,9999,3,2
601180062,ETOFIBRATO (K) 500 MG (POR CAPSULA),I,0,0,0,30,0,9999,3,2
601180127,GENFIBROZILA (K) 900 MG (POR COMPRIMIDO) ,I,0,0,0,30,0,9999,3,2
601180208,SINVASTATINA (J) 20 MG (POR COMPRIMIDO),I,0,0,0,120,0,9999,3,2
601190050,ALFAPEGINTERFERON 2A 180MCG POR SERINGA PREENCHIDA,I,0,0,0,5,0,9999,3,2
601190076,BETAINTERFERONA (L) 1A 6.000.000 UI (22 MCG) INJETAVEL (POR SERINGA PREENCHIDA),I,0,0,0,12,0,9999,3,2
601200179,TACROLIMO 5 MG (POR CAPSULA),I,0,0,0,210,0,9999,3,2
601220064,RIVASTIGMINA (N) 4.5 MG (POR CAPSULA) ,I,0,0,0,90,0,9999,3,2
601350146,RISEDRONATO (Q) 5 MG (POR COMPRIMIDO) ,I,0,0,0,30,0,9999,3,2
602010063,CONCENTRADO DE FATOR IX FRASCO DE 500 UI EM COAGULOPATIAS HEREDITARIAS,I,0,9,0,9999,0,9999,3,2
603080014,BASILIXIMABE 20 MG INJETAVEL (POR FRASCO-AMPOLA) P/ TRANSPLANTE ,I,0,130,0,2,0,9999,3,4
603080138,MICOFENOLATO DE MOFETILA 500MG P/ TRANSPLANTE (POR COMPRIMIDO),I,0,130,0,180,0,9999,3,4
601040058,ALFAEPOETINA 4.000 UI INJETAVEL (POR FRASCO-AMPOLA) ,I,0,0,0,36,0,9999,3,2
601090101,MESALAZINA 500 MG (POR SUPOSITORIO),I,0,0,0,60,0,9999,3,2
601100085,LEVODOPA 250MG + CARBIDOPA 25 MG (POR COMPRIMIDO) ,I,0,0,0,240,0,9999,3,2
601140010,ACITRETINA 10 MG (POR CAPSULA),I,0,0,0,240,0,9999,3,2
601160029,LENOGRASTIM (I) 33.6 MUI INJETAVEL (POR FRASCO),I,0,0,0,60,0,9999,3,2
601170016,CODEINA 3 MG/ML SOLUCAO ORAL (POR FRASCO DE 120 ML) ,I,0,0,0,6,0,9999,3,2
601190122,ALFAPEGINTERFERON 2B 120MCG POR FRASCO-AMPOLA,I,0,0,0,5,0,9999,3,2
601200098,METOTREXATO 25 MG/ML INJETAVEL (POR AMPOLA DE 20 ML),I,0,0,0,4,0,9999,3,2
601210018,IMUNOGLOBULINA ANTI-HEPATITE B 100 UI INJETAVEL (POR FRASCO) ,I,0,0,0,8,0,9999,3,2
601250036,SEVELAMER 800 MG (POR COMPRIMIDO),I,0,0,0,180,0,9999,3,2
601270010,GOSSERELINA (O) 3.60 MG INJETAVEL (POR SERINGA PREENCHIDA) ,I,0,0,0,2,0,9999,3,2
601300025,OCTREOTIDALAR 30 MG/ML INJETAVEL (POR FRASCO-AMPOLA),I,0,0,0,1,0,9999,3,2
601330013,LEVOTIROXINA 100 MCG (POR COMPRIMIDO) ,I,0,0,0,90,0,9999,3,2
601350073,CALCITRIOL (R) 0.25 MCG (POR CAPSULA) ,I,0,0,0,240,0,9999,3,2
601350081,CALCITRIOL 1.0  MCG INJETAVEL (POR AMPOLA),I,0,0,0,24,0,9999,3,2
602010071,CONCENTRADO DE FATOR VII ATIVADO (RECOMBINANTE) FRASCO DE 120 KUI EM COAGULOPATIAS HEREDITARIAS,I,0,9,0,9999,0,9999,3,2
602010080,CONCENTRADO DE FATOR VII ATIVADO (RECOMBINANTE) FRASCO DE 240 KUI EM COAGULOPATIAS HEREDITARIAS,I,0,9,0,9999,0,9999,3,2
603020100,MUROMONABE CD3 5 MG INJETAVEL (POR AMPOLA DE 0.5ML),I,0,130,0,10,0,9999,2,6
603070027,CONCENTRADO DE COMPLEXO PROTROMBINICO 500UI,I,0,130,0,99,0,9999,2,6
603080197,TACROLIMO 0.5MG P/TRANSPLANTE (FRASCO-AMPOLA) ,I,0,130,0,2,0,9999,3,4
803010087,UNIDADE DE REMUNERAÇÃO PARA DESLOCAMENTO DE PACIENTE POR TRANSPORTE AÉREO (CADA 200 MILHAS),I,0,130,0,9999,0,9999,0,6
803010117,UNIDADE DE REMUNERAÇÃO PARA DESLOCAMENTO DE PACIENTE POR TRANSPORTE FLUVIAL (CADA 27 MILHAS NAÚTICAS),I,0,130,0,9999,0,9999,0,6
506020037,TRATAMENTO DE INTERCORRENCIA POS-TRANSPLANTE ALOGENICO DE CELULAS-TRONCO HEMATOPOETICAS DE APARENTADO (HOSPITAL DIA),I,0,130,25,75,15,50,9999,3,4
601030010,HIDROXIUREIA 500 MG (POR CAPSULA),I,0,0,0,300,0,9999,3,2
601050126,FORMOTEROL 12 MCG + BUDESONIDA 400 MCG PO INALANTE (POR FRASCO DE 60 DOSES),I,0,0,0,1,0,9999,3,2
601100093,PRAMIPEXOL 0.125 MG (POR COMPRIMIDO),I,0,0,0,540,0,9999,3,2
601110102,ZIPRASIDONA (G)80 MG (POR CAPSULA),I,0,0,0,60,0,9999,3,2
601180011,ATORVASTATINA (J) 10 MG (POR COMPRIMIDO) ,I,0,0,0,240,0,9999,3,2
601250010,PENICILAMINA 250 MG (POR CAPSULA),I,0,0,0,180,0,9999,3,2
601290011,DANAZOL 100 MG (POR CAPSULA),I,0,0,0,250,0,9999,3,2
601300017,OCTREOTIDALAR 10 MG/ML INJETAVEL (POR FRASCO-AMPOLA),I,0,0,0,4,0,9999,3,2
603050018,ABCIXIMABE,I,0,130,0,3,0,9999,2,6
603080162,SIROLIMO 1MG P/ TRANSPLANTE (POR DRAGEA) ,I,0,130,0,420,0,9999,3,4
701010010,ANDADOR FIXO / ARTICULADO EM ALUMÍNIO COM QUATRO PONTEIRAS.,I,2,130,0,1,0,9999,0,6
701010169,PALMILHAS PARA SUSTENTAÇÃO DOS ARCOS PLANTARES ATÉ O NÚMERO 33 (PAR) ,N,9999,9999,0,1,0,9999,0,6
701020253,ÓRTESE SUROPODÁLICA UNILATERAL ARTICULADA EM POLIPROPILENO (ADULTO),I,12,130,0,2,0,9999,0,6
701020369,PRÓTESE ENDOESQUELÉTICA TRANSFEMURAL EM ALUMÍNIO OU AÇO ,N,9999,9999,0,2,0,9999,0,6
701020474,PRÓTESE FUNCIONAL EXOESQUELÉTICA TRANSRADIAL COM GANCHO DE DUPLA FORCA. ,N,9999,9999,0,1,0,9999,0,6
701030232,REPOSIÇÃO DE AASI EXTERNO INTRA-CANAL TIPO C,N,9999,9999,0,2,0,9999,0,6
701030275,REPOSIÇÃO DE AASI EXTERNO RETROAURICULAR TIPO A,N,9999,9999,0,2,0,9999,0,6
701030291,REPOSIÇÃO DE AASI EXTERNO RETROAURICULAR TIPO C,N,9999,9999,0,2,0,9999,0,6
